dataset,batch_idx,sample_in_batch,video_path,gap_ms,method,retention_fraction,retention_percent,gap_start_mel,gap_end_mel,gap_start_sec,gap_end_sec,kept_frames_in_reduced_region,reduced_region_frames,effective_total_unique_frames,local_start_video_frame,local_end_video_frame,pesq,stoi
grid,14,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas4p.mpg,160,uniform,0.25,25.0,77,93,0.77,0.93,19,75,19,-1,-1,3.3601737022399902,0.9736271255718881
grid,14,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas4p.mpg,160,uniform,0.5,50.0,77,93,0.77,0.93,38,75,38,-1,-1,3.3613643646240234,0.9831776524027438
grid,14,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas4p.mpg,160,uniform,0.75,75.0,77,93,0.77,0.93,56,75,56,-1,-1,3.3850467205047607,0.9811942516614818
grid,14,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas4p.mpg,160,local,0.25,25.0,77,93,0.77,0.93,5,21,59,11,31,3.5183894634246826,0.9760329850426075
grid,14,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas4p.mpg,160,local,0.5,50.0,77,93,0.77,0.93,10,21,64,11,31,3.1561505794525146,0.9798383069678281
grid,14,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas4p.mpg,160,local,0.75,75.0,77,93,0.77,0.93,16,21,70,11,31,3.533071279525757,0.982269800748119
grid,14,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas4p.mpg,160,full,1.0,100.0,77,93,0.77,0.93,75,75,75,-1,-1,3.2229387760162354,0.9773792130265492
grid,14,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/priz8p.mpg,160,uniform,0.25,25.0,243,259,2.43,2.59,19,75,19,-1,-1,4.072802543640137,0.8421977390544803
grid,14,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/priz8p.mpg,160,uniform,0.5,50.0,243,259,2.43,2.59,38,75,38,-1,-1,4.042001247406006,0.8242682673305352
grid,14,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/priz8p.mpg,160,uniform,0.75,75.0,243,259,2.43,2.59,56,75,56,-1,-1,4.047802448272705,0.81848300067795
grid,14,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/priz8p.mpg,160,local,0.25,25.0,243,259,2.43,2.59,5,21,59,52,72,4.043434143066406,0.823268025380715
grid,14,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/priz8p.mpg,160,local,0.5,50.0,243,259,2.43,2.59,10,21,64,52,72,4.102277755737305,0.8402886692963704
grid,14,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/priz8p.mpg,160,local,0.75,75.0,243,259,2.43,2.59,16,21,70,52,72,4.113529682159424,0.8571583133709819
grid,14,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/priz8p.mpg,160,full,1.0,100.0,243,259,2.43,2.59,75,75,75,-1,-1,4.11665153503418,0.8570387378496204
grid,14,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbl7s.mpg,160,uniform,0.25,25.0,111,127,1.11,1.27,19,75,19,-1,-1,3.0364933013916016,0.9638507033112469
grid,14,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbl7s.mpg,160,uniform,0.5,50.0,111,127,1.11,1.27,38,75,38,-1,-1,3.2907793521881104,0.9661346460414386
grid,14,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbl7s.mpg,160,uniform,0.75,75.0,111,127,1.11,1.27,56,75,56,-1,-1,3.150434970855713,0.9699926563893873
grid,14,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbl7s.mpg,160,local,0.25,25.0,111,127,1.11,1.27,5,21,59,19,39,3.251795530319214,0.9719260081114593
grid,14,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbl7s.mpg,160,local,0.5,50.0,111,127,1.11,1.27,10,21,64,19,39,3.1383872032165527,0.9650952298371571
grid,14,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbl7s.mpg,160,local,0.75,75.0,111,127,1.11,1.27,16,21,70,19,39,3.3004066944122314,0.9684921942660585
grid,14,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbl7s.mpg,160,full,1.0,100.0,111,127,1.11,1.27,75,75,75,-1,-1,3.22541880607605,0.9684587503175754
grid,15,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgbm3s.mpg,160,uniform,0.25,25.0,89,105,0.89,1.05,19,75,19,-1,-1,3.4022645950317383,0.9762858883033187
grid,15,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgbm3s.mpg,160,uniform,0.5,50.0,89,105,0.89,1.05,38,75,38,-1,-1,3.1496520042419434,0.9766085207900757
grid,15,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgbm3s.mpg,160,uniform,0.75,75.0,89,105,0.89,1.05,56,75,56,-1,-1,3.094326972961426,0.9732365988280848
grid,15,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgbm3s.mpg,160,local,0.25,25.0,89,105,0.89,1.05,5,21,59,14,34,3.3453755378723145,0.9828151438202564
grid,15,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgbm3s.mpg,160,local,0.5,50.0,89,105,0.89,1.05,10,21,64,14,34,3.313391923904419,0.9747241159709494
grid,15,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgbm3s.mpg,160,local,0.75,75.0,89,105,0.89,1.05,16,21,70,14,34,3.2631642818450928,0.9737271169329345
grid,15,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgbm3s.mpg,160,full,1.0,100.0,89,105,0.89,1.05,75,75,75,-1,-1,3.3832039833068848,0.9714800101296625
grid,15,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbax8n.mpg,160,uniform,0.25,25.0,90,106,0.9,1.06,19,75,19,-1,-1,2.938363552093506,0.9693396495297644
grid,15,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbax8n.mpg,160,uniform,0.5,50.0,90,106,0.9,1.06,38,75,38,-1,-1,2.963451862335205,0.9656263027758333
grid,15,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbax8n.mpg,160,uniform,0.75,75.0,90,106,0.9,1.06,56,75,56,-1,-1,3.0020530223846436,0.9656917276159005
grid,15,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbax8n.mpg,160,local,0.25,25.0,90,106,0.9,1.06,5,21,59,14,34,2.9477715492248535,0.9653923692221683
grid,15,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbax8n.mpg,160,local,0.5,50.0,90,106,0.9,1.06,10,21,64,14,34,2.9491162300109863,0.9547196002639032
grid,15,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbax8n.mpg,160,local,0.75,75.0,90,106,0.9,1.06,16,21,70,14,34,2.9634716510772705,0.9479417597928473
grid,15,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbax8n.mpg,160,full,1.0,100.0,90,106,0.9,1.06,75,75,75,-1,-1,2.9569499492645264,0.956706223530702
grid,15,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl2p.mpg,160,uniform,0.25,25.0,247,263,2.47,2.63,19,75,19,-1,-1,4.070423603057861,0.9212039123802075
grid,15,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl2p.mpg,160,uniform,0.5,50.0,247,263,2.47,2.63,38,75,38,-1,-1,4.0622053146362305,0.9233251310558563
grid,15,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl2p.mpg,160,uniform,0.75,75.0,247,263,2.47,2.63,56,75,56,-1,-1,4.105280876159668,0.9291604244048823
grid,15,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl2p.mpg,160,local,0.25,25.0,247,263,2.47,2.63,5,21,59,53,73,4.099939346313477,0.9214720114473613
grid,15,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl2p.mpg,160,local,0.5,50.0,247,263,2.47,2.63,10,21,64,53,73,4.099056720733643,0.9183283942330905
grid,15,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl2p.mpg,160,local,0.75,75.0,247,263,2.47,2.63,16,21,70,53,73,4.1223883628845215,0.9277832458554902
grid,15,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl2p.mpg,160,full,1.0,100.0,247,263,2.47,2.63,75,75,75,-1,-1,4.084611892700195,0.9223280994711137
grid,15,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pbie8n.mpg,160,uniform,0.25,25.0,170,186,1.7,1.86,19,75,19,-1,-1,4.027024269104004,0.9538070293312796
grid,15,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pbie8n.mpg,160,uniform,0.5,50.0,170,186,1.7,1.86,38,75,38,-1,-1,4.26332426071167,0.9717633686421707
grid,15,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pbie8n.mpg,160,uniform,0.75,75.0,170,186,1.7,1.86,56,75,56,-1,-1,4.032515048980713,0.9681553101063541
grid,15,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pbie8n.mpg,160,local,0.25,25.0,170,186,1.7,1.86,5,21,59,34,54,4.134456634521484,0.957341237943265
grid,15,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pbie8n.mpg,160,local,0.5,50.0,170,186,1.7,1.86,10,21,64,34,54,4.113051891326904,0.9719954993084853
grid,15,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pbie8n.mpg,160,local,0.75,75.0,170,186,1.7,1.86,16,21,70,34,54,4.209249973297119,0.9599586793267956
grid,15,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pbie8n.mpg,160,full,1.0,100.0,170,186,1.7,1.86,75,75,75,-1,-1,3.9858596324920654,0.955474970986383
grid,15,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prwt4n.mpg,160,uniform,0.25,25.0,35,51,0.35,0.51,19,75,19,-1,-1,4.0682573318481445,0.9733727714140462
grid,15,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prwt4n.mpg,160,uniform,0.5,50.0,35,51,0.35,0.51,38,75,38,-1,-1,4.161393642425537,0.9730875239891993
grid,15,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prwt4n.mpg,160,uniform,0.75,75.0,35,51,0.35,0.51,56,75,56,-1,-1,4.071835517883301,0.9736354617343654
grid,15,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prwt4n.mpg,160,local,0.25,25.0,35,51,0.35,0.51,5,21,59,0,20,4.267247676849365,0.9846104440377353
grid,15,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prwt4n.mpg,160,local,0.5,50.0,35,51,0.35,0.51,10,21,64,0,20,4.249034404754639,0.9852314164652773
grid,15,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prwt4n.mpg,160,local,0.75,75.0,35,51,0.35,0.51,16,21,70,0,20,4.131276607513428,0.9739244598492613
grid,15,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/prwt4n.mpg,160,full,1.0,100.0,35,51,0.35,0.51,75,75,75,-1,-1,4.079095840454102,0.9735080446354737
grid,15,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwab8p.mpg,160,uniform,0.25,25.0,125,141,1.25,1.41,19,75,19,-1,-1,3.55720591545105,0.9614459633719502
grid,15,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwab8p.mpg,160,uniform,0.5,50.0,125,141,1.25,1.41,38,75,38,-1,-1,3.7061073780059814,0.9660888339504685
grid,15,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwab8p.mpg,160,uniform,0.75,75.0,125,141,1.25,1.41,56,75,56,-1,-1,3.918001651763916,0.9800519105215647
grid,15,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwab8p.mpg,160,local,0.25,25.0,125,141,1.25,1.41,5,21,59,23,43,3.558342933654785,0.9594385506515383
grid,15,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwab8p.mpg,160,local,0.5,50.0,125,141,1.25,1.41,10,21,64,23,43,3.5558688640594482,0.9585978215608871
grid,15,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwab8p.mpg,160,local,0.75,75.0,125,141,1.25,1.41,16,21,70,23,43,3.915541410446167,0.9810780921645632
grid,15,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwab8p.mpg,160,full,1.0,100.0,125,141,1.25,1.41,75,75,75,-1,-1,3.803999423980713,0.9724031639107529
grid,15,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbszn.mpg,160,uniform,0.25,25.0,168,184,1.68,1.84,19,75,19,-1,-1,4.211211681365967,0.9729155661271764
grid,15,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbszn.mpg,160,uniform,0.5,50.0,168,184,1.68,1.84,38,75,38,-1,-1,4.0739545822143555,0.9503240207703002
grid,15,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbszn.mpg,160,uniform,0.75,75.0,168,184,1.68,1.84,56,75,56,-1,-1,4.198056697845459,0.9699309040583728
grid,15,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbszn.mpg,160,local,0.25,25.0,168,184,1.68,1.84,5,20,60,34,53,4.205576419830322,0.9772998219988202
grid,15,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbszn.mpg,160,local,0.5,50.0,168,184,1.68,1.84,10,20,65,34,53,4.234682559967041,0.9831346248230618
grid,15,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbszn.mpg,160,local,0.75,75.0,168,184,1.68,1.84,15,20,70,34,53,4.063891887664795,0.9479112525086976
grid,15,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swbszn.mpg,160,full,1.0,100.0,168,184,1.68,1.84,75,75,75,-1,-1,4.219056129455566,0.9724166937035138
grid,15,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak8p.mpg,160,uniform,0.25,25.0,39,55,0.39,0.55,19,75,19,-1,-1,3.513711452484131,0.966459735179966
grid,15,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak8p.mpg,160,uniform,0.5,50.0,39,55,0.39,0.55,38,75,38,-1,-1,3.7611002922058105,0.9703535650938168
grid,15,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak8p.mpg,160,uniform,0.75,75.0,39,55,0.39,0.55,56,75,56,-1,-1,3.778447151184082,0.9708977949226879
grid,15,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak8p.mpg,160,local,0.25,25.0,39,55,0.39,0.55,5,21,59,1,21,3.4067227840423584,0.9694650511916902
grid,15,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak8p.mpg,160,local,0.5,50.0,39,55,0.39,0.55,10,21,64,1,21,3.6722803115844727,0.9687391084012857
grid,15,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak8p.mpg,160,local,0.75,75.0,39,55,0.39,0.55,16,21,70,1,21,3.6596100330352783,0.9670461649127149
grid,15,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak8p.mpg,160,full,1.0,100.0,39,55,0.39,0.55,75,75,75,-1,-1,3.7052578926086426,0.9669640423140567
grid,15,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bwwe3a.mpg,160,uniform,0.25,25.0,149,165,1.49,1.65,19,75,19,-1,-1,3.9997801780700684,0.9853987621484839
grid,15,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bwwe3a.mpg,160,uniform,0.5,50.0,149,165,1.49,1.65,38,75,38,-1,-1,4.067627906799316,0.9800454117507518
grid,15,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bwwe3a.mpg,160,uniform,0.75,75.0,149,165,1.49,1.65,56,75,56,-1,-1,4.001235485076904,0.9843885900033374
grid,15,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bwwe3a.mpg,160,local,0.25,25.0,149,165,1.49,1.65,5,21,59,29,49,3.994579553604126,0.9868975858737628
grid,15,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bwwe3a.mpg,160,local,0.5,50.0,149,165,1.49,1.65,10,21,64,29,49,4.1088948249816895,0.981378231128673
grid,15,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bwwe3a.mpg,160,local,0.75,75.0,149,165,1.49,1.65,16,21,70,29,49,4.083413124084473,0.9783684719655306
grid,15,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bwwe3a.mpg,160,full,1.0,100.0,149,165,1.49,1.65,75,75,75,-1,-1,4.081264972686768,0.9840794983334187
grid,15,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwt3a.mpg,160,uniform,0.25,25.0,284,300,2.84,3.0,19,75,19,-1,-1,4.327574253082275,0.9907591484631322
grid,15,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwt3a.mpg,160,uniform,0.5,50.0,284,300,2.84,3.0,38,75,38,-1,-1,4.311496734619141,0.9888737583395251
grid,15,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwt3a.mpg,160,uniform,0.75,75.0,284,300,2.84,3.0,56,75,56,-1,-1,4.399810791015625,0.9955661782037982
grid,15,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwt3a.mpg,160,local,0.25,25.0,284,300,2.84,3.0,3,12,66,63,74,4.312015533447266,0.9880564027936154
grid,15,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwt3a.mpg,160,local,0.5,50.0,284,300,2.84,3.0,6,12,69,63,74,4.35075569152832,0.99398967990104
grid,15,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwt3a.mpg,160,local,0.75,75.0,284,300,2.84,3.0,9,12,72,63,74,4.374216556549072,0.994756793997709
grid,15,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgwt3a.mpg,160,full,1.0,100.0,284,300,2.84,3.0,75,75,75,-1,-1,4.363351821899414,0.9945336933535065
grid,15,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgai8p.mpg,160,uniform,0.25,25.0,216,232,2.16,2.32,19,75,19,-1,-1,4.326337814331055,0.9328969629591396
grid,15,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgai8p.mpg,160,uniform,0.5,50.0,216,232,2.16,2.32,38,75,38,-1,-1,4.33339786529541,0.9361860386116663
grid,15,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgai8p.mpg,160,uniform,0.75,75.0,216,232,2.16,2.32,56,75,56,-1,-1,4.342902183532715,0.9343553920089457
grid,15,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgai8p.mpg,160,local,0.25,25.0,216,232,2.16,2.32,5,20,60,46,65,4.348832130432129,0.9334729928448838
grid,15,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgai8p.mpg,160,local,0.5,50.0,216,232,2.16,2.32,10,20,65,46,65,4.346819877624512,0.9314153921424052
grid,15,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgai8p.mpg,160,local,0.75,75.0,216,232,2.16,2.32,15,20,70,46,65,4.349294185638428,0.9347335386748703
grid,15,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgai8p.mpg,160,full,1.0,100.0,216,232,2.16,2.32,75,75,75,-1,-1,4.320399284362793,0.934375223039057
grid,15,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgit4n.mpg,160,uniform,0.25,25.0,105,121,1.05,1.21,19,75,19,-1,-1,3.8494176864624023,0.984269723979017
grid,15,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgit4n.mpg,160,uniform,0.5,50.0,105,121,1.05,1.21,38,75,38,-1,-1,2.483264207839966,0.9819135970164679
grid,15,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgit4n.mpg,160,uniform,0.75,75.0,105,121,1.05,1.21,56,75,56,-1,-1,3.5250203609466553,0.9815300984441131
grid,15,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgit4n.mpg,160,local,0.25,25.0,105,121,1.05,1.21,5,21,59,18,38,3.7201905250549316,0.98623480304417
grid,15,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgit4n.mpg,160,local,0.5,50.0,105,121,1.05,1.21,10,21,64,18,38,3.5934207439422607,0.9781477127068898
grid,15,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgit4n.mpg,160,local,0.75,75.0,105,121,1.05,1.21,16,21,70,18,38,2.651677370071411,0.9798251706252186
grid,15,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgit4n.mpg,160,full,1.0,100.0,105,121,1.05,1.21,75,75,75,-1,-1,2.768052816390991,0.9832699984084132
grid,15,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbiu9s.mpg,160,uniform,0.25,25.0,209,225,2.09,2.25,19,75,19,-1,-1,4.347212791442871,0.9231595163053148
grid,15,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbiu9s.mpg,160,uniform,0.5,50.0,209,225,2.09,2.25,38,75,38,-1,-1,4.448724269866943,0.972134700524333
grid,15,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbiu9s.mpg,160,uniform,0.75,75.0,209,225,2.09,2.25,56,75,56,-1,-1,4.322839260101318,0.9206692876200437
grid,15,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbiu9s.mpg,160,local,0.25,25.0,209,225,2.09,2.25,5,21,59,44,64,4.42717170715332,0.9657852776826643
grid,15,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbiu9s.mpg,160,local,0.5,50.0,209,225,2.09,2.25,10,21,64,44,64,4.43710470199585,0.9695035949143122
grid,15,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbiu9s.mpg,160,local,0.75,75.0,209,225,2.09,2.25,16,21,70,44,64,4.441131114959717,0.9719298432542863
grid,15,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbiu9s.mpg,160,full,1.0,100.0,209,225,2.09,2.25,75,75,75,-1,-1,4.3539652824401855,0.9255229014136066
grid,15,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbak2p.mpg,160,uniform,0.25,25.0,140,156,1.4,1.56,19,75,19,-1,-1,3.401893138885498,0.9638454297141611
grid,15,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbak2p.mpg,160,uniform,0.5,50.0,140,156,1.4,1.56,38,75,38,-1,-1,3.9509313106536865,0.9706941526680364
grid,15,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbak2p.mpg,160,uniform,0.75,75.0,140,156,1.4,1.56,56,75,56,-1,-1,3.658078670501709,0.9794611164364897
grid,15,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbak2p.mpg,160,local,0.25,25.0,140,156,1.4,1.56,5,21,59,26,46,3.553879499435425,0.9728174735757927
grid,15,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbak2p.mpg,160,local,0.5,50.0,140,156,1.4,1.56,10,21,64,26,46,3.783867835998535,0.9706785943450936
grid,15,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbak2p.mpg,160,local,0.75,75.0,140,156,1.4,1.56,16,21,70,26,46,3.875889301300049,0.9733231389736945
grid,15,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbak2p.mpg,160,full,1.0,100.0,140,156,1.4,1.56,75,75,75,-1,-1,3.54600191116333,0.9790528626300674
grid,15,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbn8n.mpg,160,uniform,0.25,25.0,194,210,1.94,2.1,19,75,19,-1,-1,4.46771240234375,0.9386405568092276
grid,15,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbn8n.mpg,160,uniform,0.5,50.0,194,210,1.94,2.1,38,75,38,-1,-1,4.271610736846924,0.8797635409356154
grid,15,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbn8n.mpg,160,uniform,0.75,75.0,194,210,1.94,2.1,56,75,56,-1,-1,4.372702121734619,0.8937501631163935
grid,15,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbn8n.mpg,160,local,0.25,25.0,194,210,1.94,2.1,5,21,59,40,60,4.4372029304504395,0.9316622384610936
grid,15,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbn8n.mpg,160,local,0.5,50.0,194,210,1.94,2.1,10,21,64,40,60,4.367062091827393,0.8962968283440925
grid,15,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbn8n.mpg,160,local,0.75,75.0,194,210,1.94,2.1,16,21,70,40,60,4.3687944412231445,0.8874214656055549
grid,15,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbn8n.mpg,160,full,1.0,100.0,194,210,1.94,2.1,75,75,75,-1,-1,4.301012992858887,0.8770939582129733
grid,15,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbay1a.mpg,160,uniform,0.25,25.0,269,285,2.69,2.85,19,75,19,-1,-1,4.095698356628418,0.9403067289586793
grid,15,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbay1a.mpg,160,uniform,0.5,50.0,269,285,2.69,2.85,38,75,38,-1,-1,4.174330711364746,0.9463908870150135
grid,15,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbay1a.mpg,160,uniform,0.75,75.0,269,285,2.69,2.85,56,75,56,-1,-1,4.197940349578857,0.9419209745646203
grid,15,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbay1a.mpg,160,local,0.25,25.0,269,285,2.69,2.85,4,16,63,59,74,4.242617607116699,0.9500770253946482
grid,15,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbay1a.mpg,160,local,0.5,50.0,269,285,2.69,2.85,8,16,67,59,74,4.099741458892822,0.9397098036783135
grid,15,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbay1a.mpg,160,local,0.75,75.0,269,285,2.69,2.85,12,16,71,59,74,4.182339191436768,0.9494856523891054
grid,15,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbay1a.mpg,160,full,1.0,100.0,269,285,2.69,2.85,75,75,75,-1,-1,4.190542697906494,0.9502375845428708
grid,16,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgwx4p.mpg,160,uniform,0.25,25.0,157,173,1.57,1.73,19,75,19,-1,-1,3.6142475605010986,0.9574933358493242
grid,16,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgwx4p.mpg,160,uniform,0.5,50.0,157,173,1.57,1.73,38,75,38,-1,-1,3.5762345790863037,0.9603778567316585
grid,16,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgwx4p.mpg,160,uniform,0.75,75.0,157,173,1.57,1.73,56,75,56,-1,-1,3.436494827270508,0.9531473987156265
