dataset,batch_idx,sample_in_batch,video_path,gap_ms,method,retention_fraction,retention_percent,gap_start_mel,gap_end_mel,gap_start_sec,gap_end_sec,kept_frames_in_reduced_region,reduced_region_frames,effective_total_unique_frames,local_start_video_frame,local_end_video_frame,pesq,stoi
lrs2,108,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00003.mp4,160,uniform,0.75,75.0,74,90,0.74,0.9,56,75,56,-1,-1,2.6564178466796875,0.8909897347216238
lrs2,108,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00003.mp4,160,local,0.25,25.0,74,90,0.74,0.9,5,21,59,10,30,2.3944218158721924,0.8156071607917714
lrs2,108,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00003.mp4,160,local,0.5,50.0,74,90,0.74,0.9,10,21,64,10,30,2.8444790840148926,0.8843702877915199
lrs2,108,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00003.mp4,160,local,0.75,75.0,74,90,0.74,0.9,16,21,70,10,30,2.7613589763641357,0.9063866232116706
lrs2,108,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00003.mp4,160,full,1.0,100.0,74,90,0.74,0.9,75,75,75,-1,-1,2.8857953548431396,0.9178316143476145
lrs2,108,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00005.mp4,160,uniform,0.25,25.0,275,291,2.75,2.91,19,75,19,-1,-1,4.643888473510742,1.0
lrs2,108,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00005.mp4,160,uniform,0.5,50.0,275,291,2.75,2.91,38,75,38,-1,-1,4.643888473510742,1.0
lrs2,108,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00005.mp4,160,uniform,0.75,75.0,275,291,2.75,2.91,56,75,56,-1,-1,4.643888473510742,1.0
lrs2,108,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00005.mp4,160,local,0.25,25.0,275,291,2.75,2.91,4,15,64,60,74,4.643888473510742,1.0
lrs2,108,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00005.mp4,160,local,0.5,50.0,275,291,2.75,2.91,8,15,68,60,74,4.643888473510742,1.0
lrs2,108,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00005.mp4,160,local,0.75,75.0,275,291,2.75,2.91,11,15,71,60,74,4.643888473510742,1.0
lrs2,108,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00005.mp4,160,full,1.0,100.0,275,291,2.75,2.91,75,75,75,-1,-1,4.643888473510742,1.0
lrs2,109,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00022.mp4,160,uniform,0.25,25.0,251,267,2.51,2.67,19,75,19,-1,-1,4.643888473510742,1.0
lrs2,109,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00022.mp4,160,uniform,0.5,50.0,251,267,2.51,2.67,38,75,38,-1,-1,4.643888473510742,1.0
lrs2,109,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00022.mp4,160,uniform,0.75,75.0,251,267,2.51,2.67,56,75,56,-1,-1,4.643888473510742,1.0
lrs2,109,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00022.mp4,160,local,0.25,25.0,251,267,2.51,2.67,5,21,59,54,74,4.643888473510742,1.0
lrs2,109,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00022.mp4,160,local,0.5,50.0,251,267,2.51,2.67,10,21,64,54,74,4.643888473510742,1.0
lrs2,109,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00022.mp4,160,local,0.75,75.0,251,267,2.51,2.67,16,21,70,54,74,4.643888473510742,1.0
lrs2,109,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00022.mp4,160,full,1.0,100.0,251,267,2.51,2.67,75,75,75,-1,-1,4.643888473510742,1.0
lrs2,109,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00023.mp4,160,uniform,0.25,25.0,150,166,1.5,1.66,19,75,19,-1,-1,3.846916437149048,0.9722674884711445
lrs2,109,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00023.mp4,160,uniform,0.5,50.0,150,166,1.5,1.66,38,75,38,-1,-1,3.9378650188446045,0.9785649065619734
lrs2,109,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00023.mp4,160,uniform,0.75,75.0,150,166,1.5,1.66,56,75,56,-1,-1,4.089120864868164,0.9874671874137435
lrs2,109,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00023.mp4,160,local,0.25,25.0,150,166,1.5,1.66,5,21,59,29,49,3.3388407230377197,0.9621473343549273
lrs2,109,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00023.mp4,160,local,0.5,50.0,150,166,1.5,1.66,10,21,64,29,49,3.9176316261291504,0.9745273341200532
lrs2,109,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00023.mp4,160,local,0.75,75.0,150,166,1.5,1.66,16,21,70,29,49,4.086651802062988,0.9864728404158901
lrs2,109,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00023.mp4,160,full,1.0,100.0,150,166,1.5,1.66,75,75,75,-1,-1,4.081785202026367,0.9881881766854372
lrs2,109,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00024.mp4,160,uniform,0.25,25.0,70,86,0.7,0.86,19,75,19,-1,-1,3.9591593742370605,0.9869099095157887
lrs2,109,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00024.mp4,160,uniform,0.5,50.0,70,86,0.7,0.86,38,75,38,-1,-1,3.814300775527954,0.9845153755290078
lrs2,109,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00024.mp4,160,uniform,0.75,75.0,70,86,0.7,0.86,56,75,56,-1,-1,3.8027403354644775,0.9837835147978043
lrs2,109,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00024.mp4,160,local,0.25,25.0,70,86,0.7,0.86,5,21,59,9,29,4.01359224319458,0.9898247830297998
lrs2,109,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00024.mp4,160,local,0.5,50.0,70,86,0.7,0.86,10,21,64,9,29,3.8653411865234375,0.9822415836712007
lrs2,109,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00024.mp4,160,local,0.75,75.0,70,86,0.7,0.86,16,21,70,9,29,4.113659858703613,0.9864010352119793
lrs2,109,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00024.mp4,160,full,1.0,100.0,70,86,0.7,0.86,75,75,75,-1,-1,3.912198066711426,0.9851935858077349
lrs2,109,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00025.mp4,160,uniform,0.25,25.0,3,19,0.03,0.19,19,75,19,-1,-1,3.396019458770752,0.976305044555565
lrs2,109,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00025.mp4,160,uniform,0.5,50.0,3,19,0.03,0.19,38,75,38,-1,-1,3.5375823974609375,0.9837113830133709
lrs2,109,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00025.mp4,160,uniform,0.75,75.0,3,19,0.03,0.19,56,75,56,-1,-1,3.5770368576049805,0.9858269758002031
lrs2,109,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00025.mp4,160,local,0.25,25.0,3,19,0.03,0.19,3,13,65,0,12,3.35695219039917,0.9778333511554103
lrs2,109,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00025.mp4,160,local,0.5,50.0,3,19,0.03,0.19,6,13,68,0,12,3.617919445037842,0.9859642744708689
lrs2,109,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00025.mp4,160,local,0.75,75.0,3,19,0.03,0.19,10,13,72,0,12,3.5872750282287598,0.9835087833027664
lrs2,109,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369912812296002056/00025.mp4,160,full,1.0,100.0,3,19,0.03,0.19,75,75,75,-1,-1,3.604703664779663,0.9884462796269392
lrs2,109,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00025.mp4,160,uniform,0.25,25.0,120,136,1.2,1.36,19,75,19,-1,-1,2.610100030899048,0.9992748926727009
lrs2,109,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00025.mp4,160,uniform,0.5,50.0,120,136,1.2,1.36,38,75,38,-1,-1,2.8376917839050293,0.9993875363945288
lrs2,109,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00025.mp4,160,uniform,0.75,75.0,120,136,1.2,1.36,56,75,56,-1,-1,3.024676561355591,0.9994276466290742
lrs2,109,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00025.mp4,160,local,0.25,25.0,120,136,1.2,1.36,6,22,59,21,42,2.595689535140991,0.999267514229117
lrs2,109,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00025.mp4,160,local,0.5,50.0,120,136,1.2,1.36,11,22,64,21,42,2.569647789001465,0.9992558800891499
lrs2,109,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00025.mp4,160,local,0.75,75.0,120,136,1.2,1.36,16,22,69,21,42,2.595815658569336,0.9992743179509598
lrs2,109,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00025.mp4,160,full,1.0,100.0,120,136,1.2,1.36,75,75,75,-1,-1,2.5884904861450195,0.9992774222137533
lrs2,109,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00026.mp4,160,uniform,0.25,25.0,81,97,0.81,0.97,19,75,19,-1,-1,2.771012544631958,0.9608758017834201
lrs2,109,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00026.mp4,160,uniform,0.5,50.0,81,97,0.81,0.97,38,75,38,-1,-1,2.977825880050659,0.9571980062508119
lrs2,109,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00026.mp4,160,uniform,0.75,75.0,81,97,0.81,0.97,56,75,56,-1,-1,3.328974723815918,0.9710315304014648
lrs2,109,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00026.mp4,160,local,0.25,25.0,81,97,0.81,0.97,5,21,59,12,32,3.4435055255889893,0.954252099001655
lrs2,109,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00026.mp4,160,local,0.5,50.0,81,97,0.81,0.97,10,21,64,12,32,3.4009695053100586,0.9674923789417402
lrs2,109,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00026.mp4,160,local,0.75,75.0,81,97,0.81,0.97,16,21,70,12,32,2.7406089305877686,0.9673945094019347
lrs2,109,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00026.mp4,160,full,1.0,100.0,81,97,0.81,0.97,75,75,75,-1,-1,3.2246389389038086,0.9681764271050579
lrs2,109,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336739343895160063/00042.mp4,160,uniform,0.25,25.0,182,198,1.82,1.98,19,75,19,-1,-1,4.643888473510742,0.9999999999999998
lrs2,109,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336739343895160063/00042.mp4,160,uniform,0.5,50.0,182,198,1.82,1.98,38,75,38,-1,-1,4.643888473510742,0.9999999999999998
lrs2,109,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336739343895160063/00042.mp4,160,uniform,0.75,75.0,182,198,1.82,1.98,56,75,56,-1,-1,4.643888473510742,0.9999999999999998
lrs2,109,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336739343895160063/00042.mp4,160,local,0.25,25.0,182,198,1.82,1.98,5,21,59,37,57,4.643888473510742,0.9999999999999998
lrs2,109,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336739343895160063/00042.mp4,160,local,0.5,50.0,182,198,1.82,1.98,10,21,64,37,57,4.643888473510742,0.9999999999999998
lrs2,109,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336739343895160063/00042.mp4,160,local,0.75,75.0,182,198,1.82,1.98,16,21,70,37,57,4.643888473510742,0.9999999999999998
lrs2,109,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336739343895160063/00042.mp4,160,full,1.0,100.0,182,198,1.82,1.98,75,75,75,-1,-1,4.643888473510742,0.9999999999999998
lrs2,109,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00031.mp4,160,uniform,0.25,25.0,223,239,2.23,2.39,19,75,19,-1,-1,4.643888473510742,0.9999999999999998
lrs2,109,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00031.mp4,160,uniform,0.5,50.0,223,239,2.23,2.39,38,75,38,-1,-1,4.643888473510742,0.9999999999999998
lrs2,109,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00031.mp4,160,uniform,0.75,75.0,223,239,2.23,2.39,56,75,56,-1,-1,4.643888473510742,0.9999999999999998
lrs2,109,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00031.mp4,160,local,0.25,25.0,223,239,2.23,2.39,5,21,59,47,67,4.643888473510742,0.9999999999999998
lrs2,109,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00031.mp4,160,local,0.5,50.0,223,239,2.23,2.39,10,21,64,47,67,4.643888473510742,0.9999999999999998
lrs2,109,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00031.mp4,160,local,0.75,75.0,223,239,2.23,2.39,16,21,70,47,67,4.643888473510742,0.9999999999999998
lrs2,109,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00031.mp4,160,full,1.0,100.0,223,239,2.23,2.39,75,75,75,-1,-1,4.643888473510742,0.9999999999999998
lrs2,110,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00041.mp4,160,uniform,0.25,25.0,104,120,1.04,1.2,19,75,19,-1,-1,2.613787889480591,0.9999227090735233
lrs2,110,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00041.mp4,160,uniform,0.5,50.0,104,120,1.04,1.2,38,75,38,-1,-1,3.647775411605835,0.9999853759821431
lrs2,110,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00041.mp4,160,uniform,0.75,75.0,104,120,1.04,1.2,56,75,56,-1,-1,3.6757569313049316,0.9999903904247035
lrs2,110,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00041.mp4,160,local,0.25,25.0,104,120,1.04,1.2,5,20,60,18,37,3.639406442642212,0.999990645561583
lrs2,110,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00041.mp4,160,local,0.5,50.0,104,120,1.04,1.2,10,20,65,18,37,3.6019034385681152,0.999994603477822
lrs2,110,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00041.mp4,160,local,0.75,75.0,104,120,1.04,1.2,15,20,70,18,37,3.467500925064087,0.9999891829583542
lrs2,110,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00041.mp4,160,full,1.0,100.0,104,120,1.04,1.2,75,75,75,-1,-1,3.5662455558776855,0.9999949770838472
lrs2,110,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00006.mp4,160,uniform,0.25,25.0,268,284,2.68,2.84,19,75,19,-1,-1,4.643888473510742,0.9999999999999997
lrs2,110,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00006.mp4,160,uniform,0.5,50.0,268,284,2.68,2.84,38,75,38,-1,-1,4.643888473510742,0.9999999999999997
lrs2,110,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00006.mp4,160,uniform,0.75,75.0,268,284,2.68,2.84,56,75,56,-1,-1,4.643888473510742,0.9999999999999997
lrs2,110,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00006.mp4,160,local,0.25,25.0,268,284,2.68,2.84,4,16,63,59,74,4.643888473510742,0.9999999999999997
lrs2,110,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00006.mp4,160,local,0.5,50.0,268,284,2.68,2.84,8,16,67,59,74,4.643888473510742,0.9999999999999997
lrs2,110,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00006.mp4,160,local,0.75,75.0,268,284,2.68,2.84,12,16,71,59,74,4.643888473510742,0.9999999999999997
lrs2,110,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00006.mp4,160,full,1.0,100.0,268,284,2.68,2.84,75,75,75,-1,-1,4.643888473510742,0.9999999999999997
lrs2,110,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00008.mp4,160,uniform,0.25,25.0,182,198,1.82,1.98,19,75,19,-1,-1,4.643888473510742,0.9999999999999994
lrs2,110,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00008.mp4,160,uniform,0.5,50.0,182,198,1.82,1.98,38,75,38,-1,-1,4.643888473510742,0.9999999999999994
lrs2,110,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00008.mp4,160,uniform,0.75,75.0,182,198,1.82,1.98,56,75,56,-1,-1,4.643888473510742,0.9999999999999994
lrs2,110,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00008.mp4,160,local,0.25,25.0,182,198,1.82,1.98,5,21,59,37,57,4.643888473510742,0.9999999999999994
lrs2,110,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00008.mp4,160,local,0.5,50.0,182,198,1.82,1.98,10,21,64,37,57,4.643888473510742,0.9999999999999994
lrs2,110,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00008.mp4,160,local,0.75,75.0,182,198,1.82,1.98,16,21,70,37,57,4.643888473510742,0.9999999999999994
lrs2,110,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00008.mp4,160,full,1.0,100.0,182,198,1.82,1.98,75,75,75,-1,-1,4.643888473510742,0.9999999999999994
lrs2,110,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00018.mp4,160,uniform,0.25,25.0,251,267,2.51,2.67,19,75,19,-1,-1,4.643888473510742,0.9999999999999998
lrs2,110,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00018.mp4,160,uniform,0.5,50.0,251,267,2.51,2.67,38,75,38,-1,-1,4.643888473510742,0.9999999999999998
lrs2,110,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00018.mp4,160,uniform,0.75,75.0,251,267,2.51,2.67,56,75,56,-1,-1,4.643888473510742,0.9999999999999998
lrs2,110,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00018.mp4,160,local,0.25,25.0,251,267,2.51,2.67,5,21,59,54,74,4.643888473510742,0.9999999999999998
lrs2,110,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00018.mp4,160,local,0.5,50.0,251,267,2.51,2.67,10,21,64,54,74,4.643888473510742,0.9999999999999998
lrs2,110,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00018.mp4,160,local,0.75,75.0,251,267,2.51,2.67,16,21,70,54,74,4.643888473510742,0.9999999999999998
lrs2,110,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00018.mp4,160,full,1.0,100.0,251,267,2.51,2.67,75,75,75,-1,-1,4.643888473510742,0.9999999999999998
lrs2,110,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00022.mp4,160,uniform,0.25,25.0,5,21,0.05,0.21,19,75,19,-1,-1,2.964650869369507,0.9885273553068649
lrs2,110,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00022.mp4,160,uniform,0.5,50.0,5,21,0.05,0.21,38,75,38,-1,-1,3.0469086170196533,0.993648123978931
lrs2,110,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00022.mp4,160,uniform,0.75,75.0,5,21,0.05,0.21,56,75,56,-1,-1,3.2517127990722656,0.9942690605171821
lrs2,110,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00022.mp4,160,local,0.25,25.0,5,21,0.05,0.21,4,14,65,0,13,3.320754289627075,0.9921570837946287
lrs2,110,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00022.mp4,160,local,0.5,50.0,5,21,0.05,0.21,7,14,68,0,13,2.8570032119750977,0.9889753011526256
lrs2,110,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00022.mp4,160,local,0.75,75.0,5,21,0.05,0.21,10,14,71,0,13,3.047973155975342,0.9869583118831726
lrs2,110,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00022.mp4,160,full,1.0,100.0,5,21,0.05,0.21,75,75,75,-1,-1,2.9788806438446045,0.9936903252280964
lrs2,110,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00042.mp4,160,uniform,0.25,25.0,110,126,1.1,1.26,19,75,19,-1,-1,4.051393508911133,1.0000000000000002
lrs2,110,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00042.mp4,160,uniform,0.5,50.0,110,126,1.1,1.26,38,75,38,-1,-1,4.0468854904174805,1.0000000000000002
lrs2,110,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00042.mp4,160,uniform,0.75,75.0,110,126,1.1,1.26,56,75,56,-1,-1,4.047178745269775,1.0000000000000002
lrs2,110,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00042.mp4,160,local,0.25,25.0,110,126,1.1,1.26,5,21,59,19,39,4.047886848449707,1.0000000000000002
lrs2,110,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00042.mp4,160,local,0.5,50.0,110,126,1.1,1.26,10,21,64,19,39,4.0446271896362305,1.0000000000000002
lrs2,110,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00042.mp4,160,local,0.75,75.0,110,126,1.1,1.26,16,21,70,19,39,4.047110080718994,1.0000000000000002
lrs2,110,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6369986256236764320/00042.mp4,160,full,1.0,100.0,110,126,1.1,1.26,75,75,75,-1,-1,4.045449256896973,1.0000000000000002
lrs2,110,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6370331571607430336/00003.mp4,160,uniform,0.25,25.0,89,105,0.89,1.05,19,75,19,-1,-1,3.674471616744995,0.9991532746556047
lrs2,110,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6370331571607430336/00003.mp4,160,uniform,0.5,50.0,89,105,0.89,1.05,38,75,38,-1,-1,3.7985048294067383,0.999585237457122
