dataset,batch_idx,sample_in_batch,video_path,gap_ms,offset_ms,shift_frames,gap_start_mel,gap_end_mel,gap_start_sec,gap_end_sec,pesq,stoi
grid,142,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbr6a.mpg,160,320,8,121,137,1.21,1.37,2.9769225120544434,0.9730719261417005
grid,142,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pgwv1p.mpg,160,-320,-8,81,97,0.81,0.97,3.0781381130218506,0.9737357546089611
grid,142,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pgwv1p.mpg,160,-160,-4,81,97,0.81,0.97,3.731790542602539,0.9815289330556861
grid,142,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pgwv1p.mpg,160,-80,-2,81,97,0.81,0.97,3.4736664295196533,0.9661332224453005
grid,142,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pgwv1p.mpg,160,-40,-1,81,97,0.81,0.97,3.6459341049194336,0.9742860337874449
grid,142,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pgwv1p.mpg,160,0,0,81,97,0.81,0.97,3.5492262840270996,0.9795678302428391
grid,142,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pgwv1p.mpg,160,40,1,81,97,0.81,0.97,3.4832608699798584,0.9724550154520489
grid,142,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pgwv1p.mpg,160,80,2,81,97,0.81,0.97,3.172455310821533,0.9810440572460023
grid,142,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pgwv1p.mpg,160,160,4,81,97,0.81,0.97,3.626976728439331,0.9819334325869431
grid,142,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pgwv1p.mpg,160,320,8,81,97,0.81,0.97,3.494824171066284,0.9723569410393147
grid,142,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swil1n.mpg,160,-320,-8,79,95,0.79,0.95,3.141187906265259,0.9891678941512412
grid,142,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swil1n.mpg,160,-160,-4,79,95,0.79,0.95,3.3674638271331787,0.9903121925626955
grid,142,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swil1n.mpg,160,-80,-2,79,95,0.79,0.95,3.7510108947753906,0.987356184319509
grid,142,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swil1n.mpg,160,-40,-1,79,95,0.79,0.95,3.333923101425171,0.9905164223066604
grid,142,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swil1n.mpg,160,0,0,79,95,0.79,0.95,3.3371469974517822,0.9903600196404255
grid,142,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swil1n.mpg,160,40,1,79,95,0.79,0.95,3.3394875526428223,0.9941835702430435
grid,142,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swil1n.mpg,160,80,2,79,95,0.79,0.95,3.3306374549865723,0.9929765103379161
grid,142,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swil1n.mpg,160,160,4,79,95,0.79,0.95,3.2785353660583496,0.9875027122949173
grid,142,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swil1n.mpg,160,320,8,79,95,0.79,0.95,3.646697998046875,0.9895364117989551
grid,142,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bwad7p.mpg,160,-320,-8,151,167,1.51,1.67,3.2995996475219727,0.9623120253910784
grid,142,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bwad7p.mpg,160,-160,-4,151,167,1.51,1.67,3.3772730827331543,0.9690261887836326
grid,142,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bwad7p.mpg,160,-80,-2,151,167,1.51,1.67,3.419485569000244,0.9642753621350378
grid,142,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bwad7p.mpg,160,-40,-1,151,167,1.51,1.67,3.394136667251587,0.9701277074846872
grid,142,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bwad7p.mpg,160,0,0,151,167,1.51,1.67,3.5166914463043213,0.9721242333846255
grid,142,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bwad7p.mpg,160,40,1,151,167,1.51,1.67,3.3868515491485596,0.9640342320666224
grid,142,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bwad7p.mpg,160,80,2,151,167,1.51,1.67,3.5362346172332764,0.9627246455734223
grid,142,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bwad7p.mpg,160,160,4,151,167,1.51,1.67,3.3149356842041016,0.9406521132296375
grid,142,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bwad7p.mpg,160,320,8,151,167,1.51,1.67,3.2977354526519775,0.9686755647342774
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/prwt7n.mpg,160,-320,-8,242,258,2.42,2.58,4.155633926391602,0.9878465963975148
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/prwt7n.mpg,160,-160,-4,242,258,2.42,2.58,4.172096252441406,0.987159270968128
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/prwt7n.mpg,160,-80,-2,242,258,2.42,2.58,4.161745071411133,0.9919699274678254
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/prwt7n.mpg,160,-40,-1,242,258,2.42,2.58,4.1751556396484375,0.9876161336527743
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/prwt7n.mpg,160,0,0,242,258,2.42,2.58,4.171882629394531,0.9918831875060502
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/prwt7n.mpg,160,40,1,242,258,2.42,2.58,4.174937725067139,0.9921585082916413
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/prwt7n.mpg,160,80,2,242,258,2.42,2.58,4.172751426696777,0.9903669357595312
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/prwt7n.mpg,160,160,4,242,258,2.42,2.58,4.197206974029541,0.9919781805469464
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/prwt7n.mpg,160,320,8,242,258,2.42,2.58,4.184409141540527,0.9882095823800463
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sgbg4a.mpg,160,-320,-8,133,149,1.33,1.49,3.0103297233581543,0.9429346217460994
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sgbg4a.mpg,160,-160,-4,133,149,1.33,1.49,3.580878734588623,0.9716741528616183
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sgbg4a.mpg,160,-80,-2,133,149,1.33,1.49,3.7996151447296143,0.9832810565858405
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sgbg4a.mpg,160,-40,-1,133,149,1.33,1.49,3.9827635288238525,0.9852786121974293
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sgbg4a.mpg,160,0,0,133,149,1.33,1.49,3.8994100093841553,0.9823513289076319
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sgbg4a.mpg,160,40,1,133,149,1.33,1.49,3.8675332069396973,0.9852944533751073
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sgbg4a.mpg,160,80,2,133,149,1.33,1.49,3.6748251914978027,0.9838073219616946
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sgbg4a.mpg,160,160,4,133,149,1.33,1.49,3.312307119369507,0.9611732282987371
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sgbg4a.mpg,160,320,8,133,149,1.33,1.49,3.366955518722534,0.9558036888930314
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrbo8a.mpg,160,-320,-8,142,158,1.42,1.58,3.6219937801361084,0.96185153786213
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrbo8a.mpg,160,-160,-4,142,158,1.42,1.58,3.604029893875122,0.9420857877355503
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrbo8a.mpg,160,-80,-2,142,158,1.42,1.58,3.6450841426849365,0.9731763170653344
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrbo8a.mpg,160,-40,-1,142,158,1.42,1.58,3.7116074562072754,0.9701737846639996
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrbo8a.mpg,160,0,0,142,158,1.42,1.58,3.7893893718719482,0.9736802661249468
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrbo8a.mpg,160,40,1,142,158,1.42,1.58,3.783982038497925,0.9752421919532075
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrbo8a.mpg,160,80,2,142,158,1.42,1.58,3.6654891967773438,0.9704548887754635
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrbo8a.mpg,160,160,4,142,158,1.42,1.58,3.5789573192596436,0.9617911437564627
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrbo8a.mpg,160,320,8,142,158,1.42,1.58,3.435291051864624,0.9508808251485079
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbe5n.mpg,160,-320,-8,277,293,2.77,2.93,4.294668197631836,0.9927373286896788
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbe5n.mpg,160,-160,-4,277,293,2.77,2.93,4.298457145690918,0.9930195742104926
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbe5n.mpg,160,-80,-2,277,293,2.77,2.93,4.459246635437012,0.9947259704864939
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbe5n.mpg,160,-40,-1,277,293,2.77,2.93,4.245177268981934,0.9922560479546839
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbe5n.mpg,160,0,0,277,293,2.77,2.93,4.432547569274902,0.9945574077833121
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbe5n.mpg,160,40,1,277,293,2.77,2.93,4.359044551849365,0.9947764635703057
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbe5n.mpg,160,80,2,277,293,2.77,2.93,4.284034252166748,0.9941107542860869
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbe5n.mpg,160,160,4,277,293,2.77,2.93,4.246699333190918,0.9928212936715454
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbe5n.mpg,160,320,8,277,293,2.77,2.93,4.282464981079102,0.9924005875692814
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbl1p.mpg,160,-320,-8,256,272,2.56,2.72,4.471078395843506,0.9999753194728689
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbl1p.mpg,160,-160,-4,256,272,2.56,2.72,4.485108375549316,0.9999525292686655
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbl1p.mpg,160,-80,-2,256,272,2.56,2.72,4.372529983520508,0.9999738127625872
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbl1p.mpg,160,-40,-1,256,272,2.56,2.72,4.424653053283691,0.9999838121074118
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbl1p.mpg,160,0,0,256,272,2.56,2.72,4.422875881195068,0.9999702278073147
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbl1p.mpg,160,40,1,256,272,2.56,2.72,4.379973411560059,0.9999646489696452
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbl1p.mpg,160,80,2,256,272,2.56,2.72,4.373764514923096,0.9999658310912569
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbl1p.mpg,160,160,4,256,272,2.56,2.72,4.405829429626465,0.9999770291448719
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bgbl1p.mpg,160,320,8,256,272,2.56,2.72,4.455496788024902,0.9999578937953302
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swal5n.mpg,160,-320,-8,60,76,0.6,0.76,3.4646074771881104,0.9908711595683786
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swal5n.mpg,160,-160,-4,60,76,0.6,0.76,3.0665032863616943,0.984501591148443
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swal5n.mpg,160,-80,-2,60,76,0.6,0.76,3.583059310913086,0.9921633770333623
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swal5n.mpg,160,-40,-1,60,76,0.6,0.76,3.668381690979004,0.9930624557155859
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swal5n.mpg,160,0,0,60,76,0.6,0.76,3.3125267028808594,0.9868410495829888
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swal5n.mpg,160,40,1,60,76,0.6,0.76,3.2875239849090576,0.9847144276953907
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swal5n.mpg,160,80,2,60,76,0.6,0.76,3.2553203105926514,0.9815929280488459
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swal5n.mpg,160,160,4,60,76,0.6,0.76,3.0259151458740234,0.9821270775358835
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/swal5n.mpg,160,320,8,60,76,0.6,0.76,3.097073554992676,0.9841264672968366
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo3n.mpg,160,-320,-8,210,226,2.1,2.26,4.346316814422607,0.9417261537802905
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo3n.mpg,160,-160,-4,210,226,2.1,2.26,4.403637409210205,0.9705276578101072
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo3n.mpg,160,-80,-2,210,226,2.1,2.26,4.390963554382324,0.9644919350544042
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo3n.mpg,160,-40,-1,210,226,2.1,2.26,4.34126615524292,0.9675626796750251
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo3n.mpg,160,0,0,210,226,2.1,2.26,4.3269944190979,0.9427422821075678
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo3n.mpg,160,40,1,210,226,2.1,2.26,4.3322672843933105,0.9463273020131615
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo3n.mpg,160,80,2,210,226,2.1,2.26,4.380955219268799,0.9779063247240175
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo3n.mpg,160,160,4,210,226,2.1,2.26,4.321284770965576,0.9427282812120811
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo3n.mpg,160,320,8,210,226,2.1,2.26,4.30967903137207,0.9427768910880263
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sbaq9p.mpg,160,-320,-8,132,148,1.32,1.48,3.1445765495300293,0.9451928555619558
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sbaq9p.mpg,160,-160,-4,132,148,1.32,1.48,3.2009944915771484,0.9488090624171943
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sbaq9p.mpg,160,-80,-2,132,148,1.32,1.48,3.3045763969421387,0.9683640805384912
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sbaq9p.mpg,160,-40,-1,132,148,1.32,1.48,3.3085036277770996,0.9718056804222128
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sbaq9p.mpg,160,0,0,132,148,1.32,1.48,3.3049421310424805,0.9755960004448476
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sbaq9p.mpg,160,40,1,132,148,1.32,1.48,3.296954870223999,0.975708122343357
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sbaq9p.mpg,160,80,2,132,148,1.32,1.48,3.452765941619873,0.9657566779586009
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sbaq9p.mpg,160,160,4,132,148,1.32,1.48,3.4748330116271973,0.9772504860082375
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/sbaq9p.mpg,160,320,8,132,148,1.32,1.48,3.1856439113616943,0.9706257140505409
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brip3n.mpg,160,-320,-8,78,94,0.78,0.94,3.0183651447296143,0.9447390664657328
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brip3n.mpg,160,-160,-4,78,94,0.78,0.94,3.275824785232544,0.9821841264904237
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brip3n.mpg,160,-80,-2,78,94,0.78,0.94,3.0822932720184326,0.9691741565274691
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brip3n.mpg,160,-40,-1,78,94,0.78,0.94,3.302725076675415,0.9800115510054677
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brip3n.mpg,160,0,0,78,94,0.78,0.94,3.1716883182525635,0.9776549883999268
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brip3n.mpg,160,40,1,78,94,0.78,0.94,3.492169141769409,0.982923961172719
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brip3n.mpg,160,80,2,78,94,0.78,0.94,3.137688398361206,0.9731023426815533
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brip3n.mpg,160,160,4,78,94,0.78,0.94,2.9149434566497803,0.9640754389168117
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brip3n.mpg,160,320,8,78,94,0.78,0.94,2.963968515396118,0.9751520573361745
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pbamzs.mpg,160,-320,-8,73,89,0.73,0.89,3.6978423595428467,0.9948423577631622
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pbamzs.mpg,160,-160,-4,73,89,0.73,0.89,3.964127540588379,0.9926391287368775
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pbamzs.mpg,160,-80,-2,73,89,0.73,0.89,3.9216079711914062,0.9962174996020414
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pbamzs.mpg,160,-40,-1,73,89,0.73,0.89,4.156472206115723,0.998283969299025
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pbamzs.mpg,160,0,0,73,89,0.73,0.89,4.0434770584106445,0.9978703067117124
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pbamzs.mpg,160,40,1,73,89,0.73,0.89,3.998638391494751,0.9976396460419515
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pbamzs.mpg,160,80,2,73,89,0.73,0.89,3.6798532009124756,0.9969915712999042
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pbamzs.mpg,160,160,4,73,89,0.73,0.89,3.8909153938293457,0.9947696834949797
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/pbamzs.mpg,160,320,8,73,89,0.73,0.89,3.795105218887329,0.9969461165290958
grid,144,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrwc2s.mpg,160,-320,-8,136,152,1.36,1.52,3.73008131980896,0.982943717033584
grid,144,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrwc2s.mpg,160,-160,-4,136,152,1.36,1.52,3.7366700172424316,0.974073027196936
grid,144,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrwc2s.mpg,160,-80,-2,136,152,1.36,1.52,3.710078239440918,0.9803126518080617
grid,144,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrwc2s.mpg,160,-40,-1,136,152,1.36,1.52,3.694711208343506,0.9763894349019647
grid,144,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrwc2s.mpg,160,0,0,136,152,1.36,1.52,3.4040565490722656,0.9687272106481714
grid,144,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrwc2s.mpg,160,40,1,136,152,1.36,1.52,3.36761474609375,0.9731347746044214
grid,144,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrwc2s.mpg,160,80,2,136,152,1.36,1.52,3.267570734024048,0.9755077648748595
grid,144,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrwc2s.mpg,160,160,4,136,152,1.36,1.52,3.7137789726257324,0.9688998559159432
grid,144,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lrwc2s.mpg,160,320,8,136,152,1.36,1.52,3.6730728149414062,0.9842104584530359
grid,144,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/srazza.mpg,160,-320,-8,21,37,0.21,0.37,2.854276418685913,0.9772235294659617
grid,144,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/srazza.mpg,160,-160,-4,21,37,0.21,0.37,3.675790548324585,0.9832887061686846
grid,144,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/srazza.mpg,160,-80,-2,21,37,0.21,0.37,3.274315118789673,0.9821847544408462
grid,144,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/srazza.mpg,160,-40,-1,21,37,0.21,0.37,3.6443490982055664,0.9821693755596057
grid,144,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/srazza.mpg,160,0,0,21,37,0.21,0.37,3.7204384803771973,0.9782799060603208
grid,144,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/srazza.mpg,160,40,1,21,37,0.21,0.37,3.3896596431732178,0.9796258856614372
grid,144,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/srazza.mpg,160,80,2,21,37,0.21,0.37,3.323812246322632,0.9839709392784217
grid,144,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/srazza.mpg,160,160,4,21,37,0.21,0.37,2.920236825942993,0.9765303992559557
grid,144,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/srazza.mpg,160,320,8,21,37,0.21,0.37,3.493216037750244,0.9823940856667072
grid,144,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo4s.mpg,160,-320,-8,253,269,2.53,2.69,4.3867387771606445,0.9533629375488271
grid,144,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo4s.mpg,160,-160,-4,253,269,2.53,2.69,4.3469319343566895,0.949677102767561
grid,144,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo4s.mpg,160,-80,-2,253,269,2.53,2.69,4.348702907562256,0.9418663903015574
grid,144,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo4s.mpg,160,-40,-1,253,269,2.53,2.69,4.327625751495361,0.9432660528947954
grid,144,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo4s.mpg,160,0,0,253,269,2.53,2.69,4.310974597930908,0.9421872347305033
grid,144,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo4s.mpg,160,40,1,253,269,2.53,2.69,4.330918312072754,0.9426471456764853
grid,144,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo4s.mpg,160,80,2,253,269,2.53,2.69,4.285070896148682,0.9344079616353324
grid,144,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo4s.mpg,160,160,4,253,269,2.53,2.69,4.409844398498535,0.9500711902863995
grid,144,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/lbwo4s.mpg,160,320,8,253,269,2.53,2.69,4.337751865386963,0.941259408050095
grid,144,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bbwj6s.mpg,160,-320,-8,98,114,0.98,1.14,3.79498291015625,0.9699710679391234
grid,144,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bbwj6s.mpg,160,-160,-4,98,114,0.98,1.14,3.5955917835235596,0.9742637993691853
grid,144,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bbwj6s.mpg,160,-80,-2,98,114,0.98,1.14,3.49696946144104,0.9784878976127526
grid,144,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bbwj6s.mpg,160,-40,-1,98,114,0.98,1.14,3.6652183532714844,0.9749884264750064
grid,144,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bbwj6s.mpg,160,0,0,98,114,0.98,1.14,3.665830373764038,0.9768663606828094
grid,144,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bbwj6s.mpg,160,40,1,98,114,0.98,1.14,3.7334578037261963,0.978060166150682
grid,144,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bbwj6s.mpg,160,80,2,98,114,0.98,1.14,3.78666615486145,0.9701816731572277
grid,144,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bbwj6s.mpg,160,160,4,98,114,0.98,1.14,3.6956183910369873,0.9652289909821298
grid,144,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/bbwj6s.mpg,160,320,8,98,114,0.98,1.14,3.686403751373291,0.9646779872950682
grid,144,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brbq1n.mpg,160,-320,-8,233,249,2.33,2.49,3.998525857925415,0.9850012241958537
grid,144,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brbq1n.mpg,160,-160,-4,233,249,2.33,2.49,3.8436710834503174,0.9859944903996314
grid,144,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brbq1n.mpg,160,-80,-2,233,249,2.33,2.49,3.9528322219848633,0.9835080653534936
grid,144,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brbq1n.mpg,160,-40,-1,233,249,2.33,2.49,3.9818544387817383,0.9808630933819664
grid,144,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brbq1n.mpg,160,0,0,233,249,2.33,2.49,4.040781021118164,0.9791855183056747
grid,144,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brbq1n.mpg,160,40,1,233,249,2.33,2.49,4.13349723815918,0.9818387086775476
grid,144,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brbq1n.mpg,160,80,2,233,249,2.33,2.49,4.0443115234375,0.9824657242794055
grid,144,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brbq1n.mpg,160,160,4,233,249,2.33,2.49,3.9477970600128174,0.9854451909779958
grid,144,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brbq1n.mpg,160,320,8,233,249,2.33,2.49,4.021512985229492,0.9649506475007653
grid,144,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s30/brij2a.mpg,160,-320,-8,73,89,0.73,0.89,3.019989013671875,0.9678953141023148
