method,gap_ms,error_type,position_bin,position_low,position_high,position_definition,angular_mae_deg,angular_mae_rad,circular_error_mean,count,magnitude_sum,magnitude_weighted_angular_mae_rad,magnitude_weighted_circular_error
temporal_self_cross_attention,160,unit,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.8991318105951,1.5690358447792556,0.9987108368201014,128500,36518.02153052264,1.5924736078510313,1.0207599605910604
temporal_self_cross_attention,160,unit,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.93377222167251,1.5696404340068009,0.9993401704170825,257000,75940.37914983928,1.5498245164791418,0.9848631579369225
temporal_self_cross_attention,160,unit,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.05202437465877,1.5717043234239831,1.0008297183836017,257000,76355.63405271436,1.5845226108540846,1.01061717654674
temporal_self_cross_attention,160,unit,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.73228390309002,1.5661237994432293,0.9964961471251477,128500,38325.91773580473,1.588497967195388,1.0105937165657695
temporal_self_cross_attention,160,unit,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.82858649979819,1.567804596834007,0.9976878816241884,128500,39654.356716217124,1.5473414643914032,0.9834319103282304
temporal_self_cross_attention,160,unit,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.73057485364406,1.5660939709033177,0.9965505114211647,257000,77695.7923020281,1.5365248433207184,0.9742018179245593
temporal_self_cross_attention,160,unit,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.72503531661776,1.5659972877431727,0.9963215074838367,257000,76952.02428924173,1.5661209577346762,0.9960972064886687
temporal_self_cross_attention,500,frequency,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.25825294557216,0.720092357520883,0.3534052035222761,640000,188393.1480800509,0.5544120128695733,0.2479436199528758
temporal_self_cross_attention,500,frequency,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.40832639344783,0.7227116333061335,0.35560368304820733,640000,193651.78599362884,0.5647567574693346,0.2556791957753534
temporal_self_cross_attention,500,frequency,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.426174876722094,0.7230231481057566,0.3554213366322219,640000,191882.70031156077,0.5646170145798602,0.25558384525717004
temporal_self_cross_attention,500,frequency,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.50447195684926,0.7243896899486735,0.35632489968631414,640000,197789.52020706207,0.5646437052452588,0.2539697041498877
temporal_self_cross_attention,500,frequency,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.41965365501684,0.7229093313157473,0.3564708869079128,640000,208252.70598082594,0.5687478968583413,0.25833523723597673
temporal_self_cross_attention,500,frequency,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.263475225365944,0.720183503497745,0.3546618574404158,640000,215881.7754382948,0.5680283576985901,0.2597919954008819
temporal_self_cross_attention,500,frequency,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.4560213108026,0.7235440666504408,0.35703173535065724,640000,208613.42020721757,0.5538052484896329,0.25136811623308297
temporal_self_cross_attention,500,frequency,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.40231177849763,0.7226066584720128,0.3560737277877517,640000,205649.509738526,0.5618090603191624,0.25510951131507464
temporal_self_cross_attention,500,frequency,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.369511310060055,0.7220341823015807,0.35577984393220397,640000,204578.43273111846,0.5603122376815167,0.25288032068377053
temporal_self_cross_attention,500,frequency,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.2413440034368,0.7197972408075918,0.3535564649057575,640000,197301.2915514563,0.5705578651959494,0.2576276737493251
temporal_self_cross_attention,500,temporal,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.42180574034505,1.5607049332477865,0.9926550120812834,770486,230589.41458060924,1.498344829279225,0.94997222247255
temporal_self_cross_attention,500,temporal,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.4078298763641,1.5604610084055082,0.9925236022737703,642500,197235.09867367957,1.491329043630166,0.942789038357041
temporal_self_cross_attention,500,temporal,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.32749886723872,1.5590589678048206,0.9915734213666694,642500,194879.19141589233,1.4826652479372346,0.9382088814720453
temporal_self_cross_attention,500,temporal,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.29996571501418,1.5585784236450497,0.9913297256620014,642500,201797.7060052741,1.4849554540326224,0.9401884831249763
temporal_self_cross_attention,500,temporal,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.62890355269853,1.5643194719470324,0.9955278385563351,514000,168724.29230300788,1.5043345862668975,0.9532659741217553
temporal_self_cross_attention,500,temporal,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.38438700246535,1.560051853069845,0.9923574721288124,642500,219283.09634697382,1.4942720926762758,0.9464462244668488
temporal_self_cross_attention,500,temporal,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.37331566426683,1.5598586217656791,0.9920032998785434,642500,212535.53210408168,1.5118662910832705,0.9612678795809498
temporal_self_cross_attention,500,temporal,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.25065162425268,1.5577177303936343,0.9905361867777568,642500,208613.46321595207,1.4824540957893082,0.9358629997024936
temporal_self_cross_attention,500,temporal,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.29356375641532,1.5584666883889233,0.9909298384576456,642500,208263.06980000925,1.4916548557758715,0.9434978528390234
temporal_self_cross_attention,500,temporal,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.26653157621547,1.5579948878404437,0.9905131212838986,770486,242277.56546329288,1.4820567112107765,0.9356421524289706
temporal_self_cross_attention,500,unit,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.06668796684704,1.5719602513878383,1.0010699918604082,642500,191651.44329316696,1.548254120489293,0.9847499287294872
temporal_self_cross_attention,500,unit,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.14790058754728,1.5733776790132308,1.0022583345628435,642500,196757.02629556894,1.5716305999519349,1.0025422780383673
temporal_self_cross_attention,500,unit,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.67357473575726,1.565099131172168,0.9956094648723937,642500,195026.3135759281,1.5546061824930841,0.9885693885731232
temporal_self_cross_attention,500,unit,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.88934131460935,1.5688649683889013,0.9985719917616491,642500,200850.58087881765,1.5677914885283506,0.9978117151613478
temporal_self_cross_attention,500,unit,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.26209761393457,1.5753707931196759,1.0037778550233358,642500,211232.18553138367,1.573260250958529,1.0021498829633928
temporal_self_cross_attention,500,unit,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.07360509873277,1.5720809781140388,1.001222731933334,642500,218893.01972967712,1.5422439184579753,0.9799033117748087
temporal_self_cross_attention,500,unit,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.03583697241743,1.5714217999575268,1.000525494699905,642500,211879.30824878422,1.5825365045437363,1.0095727283001419
temporal_self_cross_attention,500,unit,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.98780520713002,1.570583487507717,0.9999990550441037,642500,209004.40086687118,1.5607959773526863,0.9937748388344473
temporal_self_cross_attention,500,unit,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.93346742790565,1.5696351143520297,0.9990858226229709,642500,207872.51439762206,1.5616648956015444,0.9932803230692019
temporal_self_cross_attention,500,unit,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.95962374583758,1.5700916282201403,0.9996157958693077,642500,200584.99342206446,1.557401157492085,0.9901202418493995
temporal_self_cross_attention,1000,frequency,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,42.09773591964683,0.7347440994329202,0.36307842176146804,1280000,485472.1165072321,0.5649018916726568,0.2551038197910921
temporal_self_cross_attention,1000,frequency,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,42.11676095485443,0.7350761489376005,0.3642678053101059,1280000,497875.12205914105,0.568966988195948,0.2589675566685867
temporal_self_cross_attention,1000,frequency,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.84269732590753,0.7302928362525132,0.36078406306984834,1280000,513404.10706713377,0.5622944420537683,0.25543649419578807
temporal_self_cross_attention,1000,frequency,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.7022886868921,0.7278422432034498,0.3592527579554822,1280000,506107.76136359014,0.5713690664632965,0.2592424779333199
temporal_self_cross_attention,1000,frequency,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.57418600713364,0.7256064296610368,0.3578608078937512,1280000,522733.5666863089,0.5663024740203573,0.2576751483502842
temporal_self_cross_attention,1000,frequency,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.60636162919201,0.7261680002048325,0.3586947714248672,1280000,467165.74130813626,0.5641895196537436,0.2557577079905897
temporal_self_cross_attention,1000,frequency,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.37723763089021,0.7221690320391322,0.35558928439752197,1280000,409209.4757714203,0.5641766067913722,0.25566088848740554
temporal_self_cross_attention,1000,frequency,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.02372601375489,0.7159990903760713,0.35081949401148593,1280000,376578.0115323525,0.5591490101442734,0.2516842310495851
temporal_self_cross_attention,1000,frequency,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.893420267132306,0.713724826063238,0.35046721583451146,1280000,369506.30001918966,0.5579055780803751,0.2519763931919429
temporal_self_cross_attention,1000,frequency,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.64155114100635,0.7093288805282191,0.34684935423810964,1280000,330931.6203713179,0.5578119834980766,0.24940521209463898
temporal_self_cross_attention,1000,temporal,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.37614962368573,1.559908083688407,0.9920473156695566,1413243,543350.381390442,1.5125081742617037,0.9604901878877672
temporal_self_cross_attention,1000,temporal,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.22764972225751,1.5573162714695974,0.9902402710747162,1285000,504896.00123136624,1.5050997741322658,0.9557487407584999
temporal_self_cross_attention,1000,temporal,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.24424659845938,1.557605941604866,0.9904512550677307,1285000,520979.34458903235,1.4996911463495142,0.9517496086516163
temporal_self_cross_attention,1000,temporal,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.52517372682439,1.5625090449530081,0.9942757679727291,1285000,513305.2598493913,1.5131635080691268,0.9616655440668247
temporal_self_cross_attention,1000,temporal,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.5080946453855,1.562210958748683,0.9938389922826258,1156500,477816.77236765524,1.5249761799489165,0.9690585645127019
temporal_self_cross_attention,1000,temporal,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.36773571884378,1.5597612333459652,0.9920643831094416,1285000,477179.12420524284,1.482583173938823,0.9371622820088017
temporal_self_cross_attention,1000,temporal,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.35843513382886,1.5595989075150936,0.9920018255297776,1285000,418765.3565306736,1.4790423310213296,0.9346992676778925
temporal_self_cross_attention,1000,temporal,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.41217571689566,1.5605368576315504,0.9925663955825312,1285000,383006.47471449315,1.487582812767499,0.9399450625280771
temporal_self_cross_attention,1000,temporal,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.09173603292606,1.554944130092231,0.9882863165465774,1285000,375334.26069490286,1.4313730219429341,0.8971197311312495
temporal_self_cross_attention,1000,temporal,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.2878262849205,1.5583665506205993,0.9909898863703613,1413500,370326.59801943094,1.4653605396181422,0.9237712076900143
temporal_self_cross_attention,1000,unit,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.95967786028476,1.5700925726954162,0.9994675925811441,1285000,492755.3946666116,1.5545103363755703,0.9879829474285718
temporal_self_cross_attention,1000,unit,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.89648632421239,1.5689896723315608,0.9986585095077173,1285000,504973.70404714637,1.5566004220430092,0.989438615160542
temporal_self_cross_attention,1000,unit,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.80687665245595,1.5674256885177795,0.9975961323188437,1285000,520486.32118603546,1.5685103143517536,0.998651856970277
temporal_self_cross_attention,1000,unit,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.02414790750257,1.5712177872882835,1.0003817827103203,1285000,512952.8252566711,1.564325425264895,0.9955149485936543
temporal_self_cross_attention,1000,unit,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.97676182437702,1.5703907441181189,0.9996456664333547,1285000,529335.3323621757,1.557795414180517,0.9904955668233083
temporal_self_cross_attention,1000,unit,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.09449391500075,1.5724455567347595,1.0013724690989299,1285000,474090.0990060214,1.5766752191921949,1.0051574798746425
temporal_self_cross_attention,1000,unit,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.80368019181624,1.5673698997552064,0.9977333355026022,1285000,415745.42217155447,1.5590441966905766,0.9921196675736537
temporal_self_cross_attention,1000,unit,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.02374302104504,1.5712107206865027,1.000463745588273,1285000,382584.2429246708,1.5610855564310915,0.9936634655044857
temporal_self_cross_attention,1000,unit,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.05038860682265,1.5716757738894447,1.0007586727109865,1285000,375500.13632652257,1.5595887640154746,0.991190363243716
temporal_self_cross_attention,1000,unit,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.8058777138941,1.5674082537508502,0.9973774027196813,1285000,336487.0295654623,1.5440114689384516,0.9797002446605036
